function	width	scale	mode	passed	failed	na
acos	76	38	Floor	4012	0	3
acos	76	38	HalfAwayFromZero	4012	0	3
acos	76	38	HalfToEven	4012	0	3
acos	76	38	HalfTowardZero	4012	0	3
acos	76	38	Trunc	4012	0	3
acos	76	38	ZeroFiveUp	4012	0	3
acos	76	40	AwayFromZero	4012	0	3
acos	76	40	Ceiling	4012	0	3
acos	76	40	Floor	4012	0	3
acos	76	40	HalfAwayFromZero	4012	0	3
acos	76	40	HalfToEven	4012	0	3
acos	76	40	HalfTowardZero	4012	0	3
acos	76	40	Trunc	4012	0	3
acos	76	40	ZeroFiveUp	4012	0	3
acos	76	57	AwayFromZero	4012	0	3
acos	76	57	Ceiling	4012	0	3
acos	76	57	Floor	4012	0	3
acos	76	57	HalfAwayFromZero	4012	0	3
acos	76	57	HalfToEven	4012	0	3
acos	76	57	HalfTowardZero	4012	0	3
acos	76	57	Trunc	4012	0	3
acos	76	57	ZeroFiveUp	4012	0	3
acos	76	75	AwayFromZero	4013	0	2
acos	76	75	Ceiling	4013	0	2
acos	76	75	Floor	4013	0	2
acos	76	75	HalfAwayFromZero	4013	0	2
acos	76	75	HalfToEven	4013	0	2
acos	76	75	HalfTowardZero	4013	0	2
acos	76	75	Trunc	4013	0	2
acos	76	75	ZeroFiveUp	4013	0	2
acos	924	0	AwayFromZero	3	0	4012
acos	924	0	Ceiling	3	0	4012
acos	924	0	Floor	3	0	4012
acos	924	0	HalfAwayFromZero	3	0	4012
acos	924	0	HalfToEven	3	0	4012
acos	924	0	HalfTowardZero	3	0	4012
acos	924	0	Trunc	3	0	4012
acos	924	0	ZeroFiveUp	3	0	4012
acos	924	180	AwayFromZero	4015	0	0
acos	924	180	Ceiling	4015	0	0
acos	924	180	Floor	4015	0	0
acos	924	180	HalfAwayFromZero	4015	0	0
acos	924	180	HalfToEven	4015	0	0
acos	924	180	HalfTowardZero	4015	0	0
acos	924	180	Trunc	4015	0	0
acos	924	180	ZeroFiveUp	4015	0	0
acos	924	231	AwayFromZero	4015	0	0
acos	924	231	Ceiling	4015	0	0
acos	924	231	Floor	4015	0	0
acos	924	231	HalfAwayFromZero	4015	0	0
acos	924	231	HalfToEven	4015	0	0
acos	924	231	HalfTowardZero	4015	0	0
acos	924	231	Trunc	4015	0	0
acos	924	231	ZeroFiveUp	4015	0	0
acos	924	30	AwayFromZero	3990	0	25
acos	924	30	Ceiling	3990	0	25
acos	924	30	Floor	3990	0	25
acos	924	30	HalfAwayFromZero	3990	0	25
acos	924	30	HalfToEven	3990	0	25
acos	924	30	HalfTowardZero	3990	0	25
acos	924	30	Trunc	3990	0	25
acos	924	30	ZeroFiveUp	3990	0	25
acos	924	350	AwayFromZero	4015	0	0
acos	924	350	Ceiling	4015	0	0
acos	924	350	Floor	4015	0	0
acos	924	350	HalfAwayFromZero	4015	0	0
acos	924	350	HalfToEven	4015	0	0
acos	924	350	HalfTowardZero	4015	0	0
acos	924	350	Trunc	4015	0	0
acos	924	350	ZeroFiveUp	4015	0	0
acos	924	462	AwayFromZero	4015	0	0
acos	924	462	Ceiling	4015	0	0
acos	924	462	Floor	4015	0	0
acos	924	462	HalfAwayFromZero	4015	0	0
acos	924	462	HalfToEven	4015	0	0
acos	924	462	HalfTowardZero	4015	0	0
acos	924	462	Trunc	4015	0	0
acos	924	462	ZeroFiveUp	4015	0	0
acos	924	693	AwayFromZero	4015	0	0
acos	924	693	Ceiling	4015	0	0
acos	924	693	Floor	4015	0	0
acos	924	693	HalfAwayFromZero	4015	0	0
acos	924	693	HalfToEven	4015	0	0
acos	924	693	HalfTowardZero	4015	0	0
acos	924	693	Trunc	4015	0	0
acos	924	693	ZeroFiveUp	4015	0	0
acos	924	900	AwayFromZero	4015	0	0
acos	924	900	Ceiling	4015	0	0
acos	924	900	Floor	4015	0	0
acos	924	900	HalfAwayFromZero	4015	0	0
acos	924	900	HalfToEven	4015	0	0
acos	924	900	HalfTowardZero	4015	0	0
acos	924	900	Trunc	4015	0	0
acos	924	900	ZeroFiveUp	4015	0	0
acos	924	923	AwayFromZero	4015	0	0
acos	924	923	Ceiling	4015	0	0
acos	924	923	Floor	4015	0	0
acos	924	923	HalfAwayFromZero	4015	0	0
acos	924	923	HalfToEven	4015	0	0
acos	924	923	HalfTowardZero	4015	0	0
acos	924	923	Trunc	4015	0	0
acos	924	923	ZeroFiveUp	4015	0	0
acosh	115	0	AwayFromZero	850	0	3468
acosh	115	0	Ceiling	850	0	3468
acosh	115	0	Floor	850	0	3468
acosh	115	0	HalfAwayFromZero	850	0	3468
acosh	115	0	HalfToEven	850	0	3468
acosh	115	0	HalfTowardZero	850	0	3468
acosh	115	0	Trunc	850	0	3468
acosh	115	0	ZeroFiveUp	850	0	3468
acosh	115	114	AwayFromZero	939	0	3379
acosh	115	114	Ceiling	939	0	3379
acosh	115	114	Floor	939	0	3379
acosh	115	114	HalfAwayFromZero	939	0	3379
acosh	115	114	HalfToEven	939	0	3379
acosh	115	114	HalfTowardZero	939	0	3379
acosh	115	114	Trunc	939	0	3379
acosh	115	114	ZeroFiveUp	939	0	3379
acosh	115	28	AwayFromZero	4301	0	17
acosh	115	28	Ceiling	4301	0	17
acosh	115	28	Floor	4301	0	17
acosh	115	28	HalfAwayFromZero	4301	0	17
acosh	115	28	HalfToEven	4301	0	17
acosh	115	28	HalfTowardZero	4301	0	17
acosh	115	28	Trunc	4301	0	17
acosh	115	28	ZeroFiveUp	4301	0	17
acosh	115	50	AwayFromZero	4301	0	17
acosh	115	50	Ceiling	4301	0	17
acosh	115	50	Floor	4301	0	17
acosh	115	50	HalfAwayFromZero	4301	0	17
acosh	115	50	HalfToEven	4301	0	17
acosh	115	50	HalfTowardZero	4301	0	17
acosh	115	50	Trunc	4301	0	17
acosh	115	50	ZeroFiveUp	4301	0	17
acosh	115	57	AwayFromZero	4301	0	17
acosh	115	57	Ceiling	4301	0	17
acosh	115	57	Floor	4301	0	17
acosh	115	57	HalfAwayFromZero	4301	0	17
acosh	115	57	HalfToEven	4301	0	17
acosh	115	57	HalfTowardZero	4301	0	17
acosh	115	57	Trunc	4301	0	17
acosh	115	57	ZeroFiveUp	4301	0	17
acosh	115	86	AwayFromZero	4310	0	8
acosh	115	86	Ceiling	4310	0	8
acosh	115	86	Floor	4310	0	8
acosh	115	86	HalfAwayFromZero	4310	0	8
acosh	115	86	HalfToEven	4310	0	8
acosh	115	86	HalfTowardZero	4310	0	8
acosh	115	86	Trunc	4310	0	8
acosh	115	86	ZeroFiveUp	4310	0	8
acosh	1232	0	AwayFromZero	850	0	3468
acosh	1232	0	Ceiling	850	0	3468
acosh	1232	0	Floor	850	0	3468
acosh	1232	0	HalfAwayFromZero	850	0	3468
acosh	1232	0	HalfToEven	850	0	3468
acosh	1232	0	HalfTowardZero	850	0	3468
acosh	1232	0	Trunc	850	0	3468
acosh	1232	0	ZeroFiveUp	850	0	3468
acosh	1232	1200	AwayFromZero	4318	0	0
acosh	1232	1200	Ceiling	4318	0	0
acosh	1232	1200	Floor	4318	0	0
acosh	1232	1200	HalfAwayFromZero	4318	0	0
acosh	1232	1200	HalfToEven	4318	0	0
acosh	1232	1200	HalfTowardZero	4318	0	0
acosh	1232	1200	Trunc	4318	0	0
acosh	1232	1200	ZeroFiveUp	4318	0	0
acosh	1232	1231	AwayFromZero	942	0	3376
acosh	1232	1231	Ceiling	942	0	3376
acosh	1232	1231	Floor	942	0	3376
acosh	1232	1231	HalfAwayFromZero	942	0	3376
acosh	1232	1231	HalfToEven	942	0	3376
acosh	1232	1231	HalfTowardZero	942	0	3376
acosh	1232	1231	Trunc	942	0	3376
acosh	1232	1231	ZeroFiveUp	942	0	3376
acosh	1232	250	AwayFromZero	4316	0	2
acosh	1232	250	Ceiling	4316	0	2
acosh	1232	250	Floor	4316	0	2
acosh	1232	250	HalfAwayFromZero	4316	0	2
acosh	1232	250	HalfToEven	4316	0	2
acosh	1232	250	HalfTowardZero	4316	0	2
acosh	1232	250	Trunc	4316	0	2
acosh	1232	250	ZeroFiveUp	4316	0	2
acosh	1232	30	AwayFromZero	4301	0	17
acosh	1232	30	Ceiling	4301	0	17
acosh	1232	30	Floor	4301	0	17
acosh	1232	30	HalfAwayFromZero	4301	0	17
acosh	1232	30	HalfToEven	4301	0	17
acosh	1232	30	HalfTowardZero	4301	0	17
acosh	1232	30	Trunc	4301	0	17
acosh	1232	30	ZeroFiveUp	4301	0	17
acosh	1232	308	AwayFromZero	4316	0	2
acosh	1232	308	Ceiling	4316	0	2
acosh	1232	308	Floor	4316	0	2
acosh	1232	308	HalfAwayFromZero	4316	0	2
acosh	1232	308	HalfToEven	4316	0	2
acosh	1232	308	HalfTowardZero	4316	0	2
acosh	1232	308	Trunc	4316	0	2
acosh	1232	308	ZeroFiveUp	4316	0	2
acosh	1232	470	AwayFromZero	4317	0	1
acosh	1232	470	Ceiling	4317	0	1
acosh	1232	470	Floor	4317	0	1
acosh	1232	470	HalfAwayFromZero	4317	0	1
acosh	1232	470	HalfToEven	4317	0	1
acosh	1232	470	HalfTowardZero	4317	0	1
acosh	1232	470	Trunc	4317	0	1
acosh	1232	470	ZeroFiveUp	4317	0	1
acosh	1232	616	AwayFromZero	4317	0	1
acosh	1232	616	Ceiling	4317	0	1
acosh	1232	616	Floor	4317	0	1
acosh	1232	616	HalfAwayFromZero	4317	0	1
acosh	1232	616	HalfToEven	4317	0	1
acosh	1232	616	HalfTowardZero	4317	0	1
acosh	1232	616	Trunc	4317	0	1
acosh	1232	616	ZeroFiveUp	4317	0	1
acosh	1232	924	AwayFromZero	4318	0	0
acosh	1232	924	Ceiling	4318	0	0
acosh	1232	924	Floor	4318	0	0
acosh	1232	924	HalfAwayFromZero	4318	0	0
acosh	1232	924	HalfToEven	4318	0	0
acosh	1232	924	HalfTowardZero	4318	0	0
acosh	1232	924	Trunc	4318	0	0
acosh	1232	924	ZeroFiveUp	4318	0	0
acosh	153	0	AwayFromZero	850	0	3468
acosh	153	0	Ceiling	850	0	3468
acosh	153	0	Floor	850	0	3468
acosh	153	0	HalfAwayFromZero	850	0	3468
acosh	153	0	HalfToEven	850	0	3468
acosh	153	0	HalfTowardZero	850	0	3468
acosh	153	0	Trunc	850	0	3468
acosh	153	0	ZeroFiveUp	850	0	3468
acosh	153	114	AwayFromZero	4315	0	3
acosh	153	114	Ceiling	4315	0	3
acosh	153	114	Floor	4315	0	3
acosh	153	114	HalfAwayFromZero	4315	0	3
acosh	153	114	HalfToEven	4315	0	3
acosh	153	114	HalfTowardZero	4315	0	3
acosh	153	114	Trunc	4315	0	3
acosh	153	114	ZeroFiveUp	4315	0	3
acosh	153	152	AwayFromZero	940	0	3378
acosh	153	152	Ceiling	940	0	3378
acosh	153	152	Floor	940	0	3378
acosh	153	152	HalfAwayFromZero	940	0	3378
acosh	153	152	HalfToEven	940	0	3378
acosh	153	152	HalfTowardZero	940	0	3378
acosh	153	152	Trunc	940	0	3378
acosh	153	152	ZeroFiveUp	940	0	3378
acosh	153	38	AwayFromZero	4301	0	17
acosh	153	38	Ceiling	4301	0	17
acosh	153	38	Floor	4301	0	17
acosh	153	38	HalfAwayFromZero	4301	0	17
acosh	153	38	HalfToEven	4301	0	17
acosh	153	38	HalfTowardZero	4301	0	17
acosh	153	38	Trunc	4301	0	17
acosh	153	38	ZeroFiveUp	4301	0	17
acosh	153	76	AwayFromZero	4308	0	10
acosh	153	76	Ceiling	4308	0	10
acosh	153	76	Floor	4308	0	10
acosh	153	76	HalfAwayFromZero	4308	0	10
acosh	153	76	HalfToEven	4308	0	10
acosh	153	76	HalfTowardZero	4308	0	10
acosh	153	76	Trunc	4308	0	10
acosh	153	76	ZeroFiveUp	4308	0	10
acosh	18	0	AwayFromZero	850	0	3468
acosh	18	0	Ceiling	850	0	3468
acosh	18	0	Floor	850	0	3468
acosh	18	0	HalfAwayFromZero	850	0	3468
acosh	18	0	HalfToEven	850	0	3468
acosh	18	0	HalfTowardZero	850	0	3468
acosh	18	0	Trunc	850	0	3468
acosh	18	0	ZeroFiveUp	850	0	3468
acosh	18	13	AwayFromZero	1466	0	2852
acosh	18	13	Ceiling	1466	0	2852
acosh	18	13	Floor	1466	0	2852
acosh	18	13	HalfAwayFromZero	1466	0	2852
acosh	18	13	HalfToEven	1466	0	2852
acosh	18	13	HalfTowardZero	1466	0	2852
acosh	18	13	Trunc	1466	0	2852
acosh	18	13	ZeroFiveUp	1466	0	2852
acosh	18	17	AwayFromZero	254	0	4064
acosh	18	17	Ceiling	254	0	4064
acosh	18	17	Floor	254	0	4064
acosh	18	17	HalfAwayFromZero	254	0	4064
acosh	18	17	HalfToEven	254	0	4064
acosh	18	17	HalfTowardZero	254	0	4064
acosh	18	17	Trunc	254	0	4064
acosh	18	17	ZeroFiveUp	254	0	4064
acosh	18	3	AwayFromZero	870	0	3448
acosh	18	3	Ceiling	870	0	3448
acosh	18	3	Floor	870	0	3448
acosh	18	3	HalfAwayFromZero	870	0	3448
acosh	18	3	HalfToEven	870	0	3448
acosh	18	3	HalfTowardZero	870	0	3448
acosh	18	3	Trunc	870	0	3448
acosh	18	3	ZeroFiveUp	870	0	3448
acosh	18	4	AwayFromZero	1023	0	3295
acosh	18	4	Ceiling	1023	0	3295
acosh	18	4	Floor	1023	0	3295
acosh	18	4	HalfAwayFromZero	1023	0	3295
acosh	18	4	HalfToEven	1023	0	3295
acosh	18	4	HalfTowardZero	1023	0	3295
acosh	18	4	Trunc	1023	0	3295
acosh	18	4	ZeroFiveUp	1023	0	3295
acosh	18	9	AwayFromZero	1360	0	2958
acosh	18	9	Ceiling	1360	0	2958
acosh	18	9	Floor	1360	0	2958
acosh	18	9	HalfAwayFromZero	1360	0	2958
acosh	18	9	HalfToEven	1360	0	2958
acosh	18	9	HalfTowardZero	1360	0	2958
acosh	18	9	Trunc	1360	0	2958
acosh	18	9	ZeroFiveUp	1360	0	2958
acosh	230	0	AwayFromZero	850	0	3468
acosh	230	0	Ceiling	850	0	3468
acosh	230	0	Floor	850	0	3468
acosh	230	0	HalfAwayFromZero	850	0	3468
acosh	230	0	HalfToEven	850	0	3468
acosh	230	0	HalfTowardZero	850	0	3468
acosh	230	0	Trunc	850	0	3468
acosh	230	0	ZeroFiveUp	850	0	3468
acosh	230	115	AwayFromZero	4315	0	3
acosh	230	115	Ceiling	4315	0	3
acosh	230	115	Floor	4315	0	3
acosh	230	115	HalfAwayFromZero	4315	0	3
acosh	230	115	HalfToEven	4315	0	3
acosh	230	115	HalfTowardZero	4315	0	3
acosh	230	115	Trunc	4315	0	3
acosh	230	115	ZeroFiveUp	4315	0	3
acosh	230	172	AwayFromZero	4316	0	2
acosh	230	172	Ceiling	4316	0	2
acosh	230	172	Floor	4316	0	2
acosh	230	172	HalfAwayFromZero	4316	0	2
acosh	230	172	HalfToEven	4316	0	2
acosh	230	172	HalfTowardZero	4316	0	2
acosh	230	172	Trunc	4316	0	2
acosh	230	172	ZeroFiveUp	4316	0	2
acosh	230	229	AwayFromZero	940	0	3378
acosh	230	229	Ceiling	940	0	3378
acosh	230	229	Floor	940	0	3378
acosh	230	229	HalfAwayFromZero	940	0	3378
acosh	230	229	HalfToEven	940	0	3378
acosh	230	229	HalfTowardZero	940	0	3378
acosh	230	229	Trunc	940	0	3378
acosh	230	229	ZeroFiveUp	940	0	3378
acosh	230	30	AwayFromZero	4301	0	17
acosh	230	30	Ceiling	4301	0	17
acosh	230	30	Floor	4301	0	17
acosh	230	30	HalfAwayFromZero	4301	0	17
acosh	230	30	HalfToEven	4301	0	17
acosh	230	30	HalfTowardZero	4301	0	17
acosh	230	30	Trunc	4301	0	17
acosh	230	30	ZeroFiveUp	4301	0	17
acosh	230	57	AwayFromZero	4301	0	17
acosh	230	57	Ceiling	4301	0	17
acosh	230	57	Floor	4301	0	17
acosh	230	57	HalfAwayFromZero	4301	0	17
acosh	230	57	HalfToEven	4301	0	17
acosh	230	57	HalfTowardZero	4301	0	17
acosh	230	57	Trunc	4301	0	17
acosh	230	57	ZeroFiveUp	4301	0	17
acosh	307	0	AwayFromZero	850	0	3468
acosh	307	0	Ceiling	850	0	3468
acosh	307	0	Floor	850	0	3468
acosh	307	0	HalfAwayFromZero	850	0	3468
acosh	307	0	HalfToEven	850	0	3468
acosh	307	0	HalfTowardZero	850	0	3468
acosh	307	0	Trunc	850	0	3468
acosh	307	0	ZeroFiveUp	850	0	3468
acosh	307	120	AwayFromZero	4316	0	2
acosh	307	120	Ceiling	4316	0	2
acosh	307	120	Floor	4316	0	2
acosh	307	120	HalfAwayFromZero	4316	0	2
acosh	307	120	HalfToEven	4316	0	2
acosh	307	120	HalfTowardZero	4316	0	2
acosh	307	120	Trunc	4316	0	2
acosh	307	120	ZeroFiveUp	4316	0	2
acosh	307	153	AwayFromZero	4316	0	2
acosh	307	153	Ceiling	4316	0	2
acosh	307	153	Floor	4316	0	2
acosh	307	153	HalfAwayFromZero	4316	0	2
acosh	307	153	HalfToEven	4316	0	2
acosh	307	153	HalfTowardZero	4316	0	2
acosh	307	153	Trunc	4316	0	2
acosh	307	153	ZeroFiveUp	4316	0	2
acosh	307	230	AwayFromZero	4316	0	2
acosh	307	230	Ceiling	4316	0	2
acosh	307	230	Floor	4316	0	2
acosh	307	230	HalfAwayFromZero	4316	0	2
acosh	307	230	HalfToEven	4316	0	2
acosh	307	230	HalfTowardZero	4316	0	2
acosh	307	230	Trunc	4316	0	2
acosh	307	230	ZeroFiveUp	4316	0	2
acosh	307	290	AwayFromZero	4316	0	2
acosh	307	290	Ceiling	4316	0	2
acosh	307	290	Floor	4316	0	2
acosh	307	290	HalfAwayFromZero	4316	0	2
acosh	307	290	HalfToEven	4316	0	2
acosh	307	290	HalfTowardZero	4316	0	2
acosh	307	290	Trunc	4316	0	2
acosh	307	290	ZeroFiveUp	4316	0	2
acosh	307	30	AwayFromZero	4301	0	17
acosh	307	30	Ceiling	4301	0	17
acosh	307	30	Floor	4301	0	17
acosh	307	30	HalfAwayFromZero	4301	0	17
acosh	307	30	HalfToEven	4301	0	17
acosh	307	30	HalfTowardZero	4301	0	17
acosh	307	30	Trunc	4301	0	17
acosh	307	30	ZeroFiveUp	4301	0	17
acosh	307	306	AwayFromZero	941	0	3377
acosh	307	306	Ceiling	941	0	3377
acosh	307	306	Floor	941	0	3377
acosh	307	306	HalfAwayFromZero	941	0	3377
acosh	307	306	HalfToEven	941	0	3377
acosh	307	306	HalfTowardZero	941	0	3377
acosh	307	306	Trunc	941	0	3377
acosh	307	306	ZeroFiveUp	941	0	3377
acosh	307	50	AwayFromZero	4301	0	17
acosh	307	50	Ceiling	4301	0	17
acosh	307	50	Floor	4301	0	17
acosh	307	50	HalfAwayFromZero	4301	0	17
acosh	307	50	HalfToEven	4301	0	17
acosh	307	50	HalfTowardZero	4301	0	17
acosh	307	50	Trunc	4301	0	17
acosh	307	50	ZeroFiveUp	4301	0	17
acosh	307	70	AwayFromZero	4304	0	14
acosh	307	70	Ceiling	4304	0	14
acosh	307	70	Floor	4304	0	14
acosh	307	70	HalfAwayFromZero	4304	0	14
acosh	307	70	HalfToEven	4304	0	14
acosh	307	70	HalfTowardZero	4304	0	14
acosh	307	70	Trunc	4304	0	14
acosh	307	70	ZeroFiveUp	4304	0	14
acosh	307	76	AwayFromZero	4308	0	10
acosh	307	76	Ceiling	4308	0	10
acosh	307	76	Floor	4308	0	10
acosh	307	76	HalfAwayFromZero	4308	0	10
acosh	307	76	HalfToEven	4308	0	10
acosh	307	76	HalfTowardZero	4308	0	10
acosh	307	76	Trunc	4308	0	10
acosh	307	76	ZeroFiveUp	4308	0	10
acosh	38	0	AwayFromZero	850	0	3468
acosh	38	0	Ceiling	850	0	3468
acosh	38	0	Floor	850	0	3468
acosh	38	0	HalfAwayFromZero	850	0	3468
acosh	38	0	HalfToEven	850	0	3468
acosh	38	0	HalfTowardZero	850	0	3468
acosh	38	0	Trunc	850	0	3468
acosh	38	0	ZeroFiveUp	850	0	3468
acosh	38	10	AwayFromZero	1362	0	2956
acosh	38	10	Ceiling	1362	0	2956
acosh	38	10	Floor	1362	0	2956
acosh	38	10	HalfAwayFromZero	1362	0	2956
acosh	38	10	HalfToEven	1362	0	2956
acosh	38	10	HalfTowardZero	1362	0	2956
acosh	38	10	Trunc	1362	0	2956
acosh	38	10	ZeroFiveUp	1362	0	2956
acosh	38	12	AwayFromZero	1378	0	2940
acosh	38	12	Ceiling	1378	0	2940
acosh	38	12	Floor	1378	0	2940
acosh	38	12	HalfAwayFromZero	1378	0	2940
acosh	38	12	HalfToEven	1378	0	2940
acosh	38	12	HalfTowardZero	1378	0	2940
acosh	38	12	Trunc	1378	0	2940
acosh	38	12	ZeroFiveUp	1378	0	2940
acosh	38	17	AwayFromZero	1684	0	2634
acosh	38	17	Ceiling	1684	0	2634
acosh	38	17	Floor	1684	0	2634
acosh	38	17	HalfAwayFromZero	1684	0	2634
acosh	38	17	HalfToEven	1684	0	2634
acosh	38	17	HalfTowardZero	1684	0	2634
acosh	38	17	Trunc	1684	0	2634
acosh	38	17	ZeroFiveUp	1684	0	2634
acosh	38	18	AwayFromZero	1701	0	2617
acosh	38	18	Ceiling	1701	0	2617
acosh	38	18	Floor	1701	0	2617
acosh	38	18	HalfAwayFromZero	1701	0	2617
acosh	38	18	HalfToEven	1701	0	2617
acosh	38	18	HalfTowardZero	1701	0	2617
acosh	38	18	Trunc	1701	0	2617
acosh	38	18	ZeroFiveUp	1701	0	2617
acosh	38	19	AwayFromZero	1958	0	2360
acosh	38	19	Ceiling	1958	0	2360
acosh	38	19	Floor	1958	0	2360
acosh	38	19	HalfAwayFromZero	1958	0	2360
acosh	38	19	HalfToEven	1958	0	2360
acosh	38	19	HalfTowardZero	1958	0	2360
acosh	38	19	Trunc	1958	0	2360
acosh	38	19	ZeroFiveUp	1958	0	2360
acosh	38	2	AwayFromZero	853	0	3465
acosh	38	2	Ceiling	853	0	3465
acosh	38	2	Floor	853	0	3465
acosh	38	2	HalfAwayFromZero	853	0	3465
acosh	38	2	HalfToEven	853	0	3465
acosh	38	2	HalfTowardZero	853	0	3465
acosh	38	2	Trunc	853	0	3465
acosh	38	2	ZeroFiveUp	853	0	3465
acosh	38	28	AwayFromZero	4301	0	17
acosh	38	28	Ceiling	4301	0	17
acosh	38	28	Floor	4301	0	17
acosh	38	28	HalfAwayFromZero	4301	0	17
acosh	38	28	HalfToEven	4301	0	17
acosh	38	28	HalfTowardZero	4301	0	17
acosh	38	28	Trunc	4301	0	17
acosh	38	28	ZeroFiveUp	4301	0	17
acosh	38	37	AwayFromZero	925	0	3393
acosh	38	37	Ceiling	925	0	3393
acosh	38	37	Floor	925	0	3393
acosh	38	37	HalfAwayFromZero	925	0	3393
acosh	38	37	HalfToEven	925	0	3393
acosh	38	37	HalfTowardZero	925	0	3393
acosh	38	37	Trunc	925	0	3393
acosh	38	37	ZeroFiveUp	925	0	3393
acosh	38	6	AwayFromZero	1025	0	3293
acosh	38	6	Ceiling	1025	0	3293
acosh	38	6	Floor	1025	0	3293
acosh	38	6	HalfAwayFromZero	1025	0	3293
acosh	38	6	HalfToEven	1025	0	3293
acosh	38	6	HalfTowardZero	1025	0	3293
acosh	38	6	Trunc	1025	0	3293
acosh	38	6	ZeroFiveUp	1025	0	3293
acosh	38	9	AwayFromZero	1360	0	2958
acosh	38	9	Ceiling	1360	0	2958
acosh	38	9	Floor	1360	0	2958
acosh	38	9	HalfAwayFromZero	1360	0	2958
acosh	38	9	HalfToEven	1360	0	2958
acosh	38	9	HalfTowardZero	1360	0	2958
acosh	38	9	Trunc	1360	0	2958
acosh	38	9	ZeroFiveUp	1360	0	2958
acosh	462	0	AwayFromZero	850	0	3468
acosh	462	0	Ceiling	850	0	3468
acosh	462	0	Floor	850	0	3468
acosh	462	0	HalfAwayFromZero	850	0	3468
acosh	462	0	HalfToEven	850	0	3468
acosh	462	0	HalfTowardZero	850	0	3468
acosh	462	0	Trunc	850	0	3468
acosh	462	0	ZeroFiveUp	850	0	3468
acosh	462	100	AwayFromZero	4314	0	4
acosh	462	100	Ceiling	4314	0	4
acosh	462	100	Floor	4314	0	4
acosh	462	100	HalfAwayFromZero	4314	0	4
acosh	462	100	HalfToEven	4314	0	4
acosh	462	100	HalfTowardZero	4314	0	4
acosh	462	100	Trunc	4314	0	4
acosh	462	100	ZeroFiveUp	4314	0	4
acosh	462	115	AwayFromZero	4315	0	3
acosh	462	115	Ceiling	4315	0	3
acosh	462	115	Floor	4315	0	3
acosh	462	115	HalfAwayFromZero	4315	0	3
acosh	462	115	HalfToEven	4315	0	3
acosh	462	115	HalfTowardZero	4315	0	3
acosh	462	115	Trunc	4315	0	3
acosh	462	115	ZeroFiveUp	4315	0	3
acosh	462	180	AwayFromZero	4316	0	2
acosh	462	180	Ceiling	4316	0	2
acosh	462	180	Floor	4316	0	2
acosh	462	180	HalfAwayFromZero	4316	0	2
acosh	462	180	HalfToEven	4316	0	2
acosh	462	180	HalfTowardZero	4316	0	2
acosh	462	180	Trunc	4316	0	2
acosh	462	180	ZeroFiveUp	4316	0	2
acosh	462	231	AwayFromZero	4316	0	2
acosh	462	231	Ceiling	4316	0	2
acosh	462	231	Floor	4316	0	2
acosh	462	231	HalfAwayFromZero	4316	0	2
acosh	462	231	HalfToEven	4316	0	2
acosh	462	231	HalfTowardZero	4316	0	2
acosh	462	231	Trunc	4316	0	2
acosh	462	231	ZeroFiveUp	4316	0	2
acosh	462	30	AwayFromZero	4301	0	17
acosh	462	30	Ceiling	4301	0	17
acosh	462	30	Floor	4301	0	17
acosh	462	30	HalfAwayFromZero	4301	0	17
acosh	462	30	HalfToEven	4301	0	17
acosh	462	30	HalfTowardZero	4301	0	17
acosh	462	30	Trunc	4301	0	17
acosh	462	30	ZeroFiveUp	4301	0	17
acosh	462	346	AwayFromZero	4316	0	2
acosh	462	346	Ceiling	4316	0	2
acosh	462	346	Floor	4316	0	2
acosh	462	346	HalfAwayFromZero	4316	0	2
acosh	462	346	HalfToEven	4316	0	2
acosh	462	346	HalfTowardZero	4316	0	2
acosh	462	346	Trunc	4316	0	2
acosh	462	346	ZeroFiveUp	4316	0	2
acosh	462	461	AwayFromZero	941	0	3377
acosh	462	461	Ceiling	941	0	3377
acosh	462	461	Floor	941	0	3377
acosh	462	461	HalfAwayFromZero	941	0	3377
acosh	462	461	HalfToEven	941	0	3377
acosh	462	461	HalfTowardZero	941	0	3377
acosh	462	461	Trunc	941	0	3377
acosh	462	461	ZeroFiveUp	941	0	3377
acosh	57	0	AwayFromZero	850	0	3468
acosh	57	0	Ceiling	850	0	3468
acosh	57	0	Floor	850	0	3468
acosh	57	0	HalfAwayFromZero	850	0	3468
acosh	57	0	HalfToEven	850	0	3468
acosh	57	0	HalfTowardZero	850	0	3468
acosh	57	0	Trunc	850	0	3468
acosh	57	0	ZeroFiveUp	850	0	3468
acosh	57	14	AwayFromZero	1677	0	2641
acosh	57	14	Ceiling	1677	0	2641
acosh	57	14	Floor	1677	0	2641
acosh	57	14	HalfAwayFromZero	1677	0	2641
acosh	57	14	HalfToEven	1677	0	2641
acosh	57	14	HalfTowardZero	1677	0	2641
acosh	57	14	Trunc	1677	0	2641
acosh	57	14	ZeroFiveUp	1677	0	2641
acosh	57	20	AwayFromZero	1973	0	2345
acosh	57	20	Ceiling	1973	0	2345
acosh	57	20	Floor	1973	0	2345
acosh	57	20	HalfAwayFromZero	1973	0	2345
acosh	57	20	HalfToEven	1973	0	2345
acosh	57	20	HalfTowardZero	1973	0	2345
acosh	57	20	Trunc	1973	0	2345
acosh	57	20	ZeroFiveUp	1973	0	2345
acosh	57	28	AwayFromZero	4301	0	17
acosh	57	28	Ceiling	4301	0	17
acosh	57	28	Floor	4301	0	17
